['W', 'O', 'G'], ['Y', 'O', 'G'], ['W', 'R', 'G'], ['Y', 'R', 'G'], ['W', 'O', 'B'], ['Y', 'O', 'B'], ['W', 'R', 'B'], ['Y', 'R', 'B']|['L inverse', 'L', 'D', 'D inverse']|['D', 'D inverse']|
['R', 'W', 'G'], ['O', 'W', 'G'], ['G', 'Y', 'O'], ['B', 'Y', 'O'], ['W', 'O', 'B'], ['Y', 'B', 'R'], ['W', 'R', 'B'], ['Y', 'G', 'R']|['L inverse', 'L', 'D', 'F']|['F inverse', 'D inverse']|
['B', 'Y', 'O'], ['G', 'Y', 'O'], ['O', 'W', 'G'], ['R', 'W', 'G'], ['W', 'O', 'B'], ['Y', 'B', 'R'], ['W', 'R', 'B'], ['Y', 'G', 'R']|['L inverse', 'L', 'D', 'F inverse']|['F', 'D inverse']|
['W', 'O', 'G'], ['Y', 'B', 'O'], ['W', 'R', 'G'], ['Y', 'G', 'O'], ['R', 'W', 'B'], ['O', 'W', 'B'], ['G', 'Y', 'R'], ['B', 'Y', 'R']|['L inverse', 'L', 'D', 'B']|['B inverse', 'D inverse']|
['W', 'O', 'G'], ['Y', 'B', 'O'], ['W', 'R', 'G'], ['Y', 'G', 'O'], ['B', 'Y', 'R'], ['G', 'Y', 'R'], ['O', 'W', 'B'], ['R', 'W', 'B']|['L inverse', 'L', 'D', 'B inverse']|['B', 'D inverse']|
['R', 'G', 'Y'], ['O', 'G', 'Y'], ['W', 'R', 'G'], ['Y', 'B', 'R'], ['G', 'O', 'W'], ['B', 'O', 'W'], ['W', 'R', 'B'], ['Y', 'B', 'O']|['L inverse', 'L', 'D inverse', 'L']|['L inverse', 'D']|
['B', 'O', 'W'], ['G', 'O', 'W'], ['W', 'R', 'G'], ['Y', 'B', 'R'], ['O', 'G', 'Y'], ['R', 'G', 'Y'], ['W', 'R', 'B'], ['Y', 'B', 'O']|['L inverse', 'L', 'D inverse', 'L inverse']|['L', 'D']|
['W', 'O', 'G'], ['Y', 'G', 'R'], ['R', 'B', 'Y'], ['O', 'B', 'Y'], ['W', 'O', 'B'], ['Y', 'G', 'O'], ['G', 'R', 'W'], ['B', 'R', 'W']|['L inverse', 'L', 'D inverse', 'R']|['R inverse', 'D']|
['W', 'O', 'G'], ['Y', 'G', 'R'], ['B', 'R', 'W'], ['G', 'R', 'W'], ['W', 'O', 'B'], ['Y', 'G', 'O'], ['O', 'B', 'Y'], ['R', 'B', 'Y']|['L inverse', 'L', 'D inverse', 'R inverse']|['R', 'D']|
['W', 'B', 'O'], ['Y', 'G', 'R'], ['W', 'G', 'O'], ['Y', 'B', 'R'], ['W', 'B', 'R'], ['Y', 'G', 'O'], ['W', 'G', 'R'], ['Y', 'B', 'O']|['L inverse', 'L', 'D inverse', 'U']|['U inverse', 'D']|
['W', 'G', 'R'], ['Y', 'G', 'R'], ['W', 'B', 'R'], ['Y', 'B', 'R'], ['W', 'G', 'O'], ['Y', 'G', 'O'], ['W', 'B', 'O'], ['Y', 'B', 'O']|['L inverse', 'L', 'D inverse', 'U inverse']|['U', 'D']|
['W', 'O', 'G'], ['Y', 'O', 'G'], ['W', 'R', 'G'], ['Y', 'R', 'G'], ['W', 'O', 'B'], ['Y', 'O', 'B'], ['W', 'R', 'B'], ['Y', 'R', 'B']|['L inverse', 'L', 'D inverse', 'D']|['D inverse', 'D']|
['W', 'O', 'G'], ['Y', 'R', 'B'], ['W', 'R', 'G'], ['Y', 'O', 'B'], ['W', 'O', 'B'], ['Y', 'R', 'G'], ['W', 'R', 'B'], ['Y', 'O', 'G']|['L inverse', 'L', 'D inverse', 'D inverse']|['D', 'D']|
['R', 'W', 'G'], ['O', 'W', 'G'], ['B', 'Y', 'R'], ['G', 'Y', 'R'], ['W', 'O', 'B'], ['Y', 'G', 'O'], ['W', 'R', 'B'], ['Y', 'B', 'O']|['L inverse', 'L', 'D inverse', 'F']|['F inverse', 'D']|
['G', 'Y', 'R'], ['B', 'Y', 'R'], ['O', 'W', 'G'], ['R', 'W', 'G'], ['W', 'O', 'B'], ['Y', 'G', 'O'], ['W', 'R', 'B'], ['Y', 'B', 'O']|['L inverse', 'L', 'D inverse', 'F inverse']|['F', 'D']|
['W', 'O', 'G'], ['Y', 'G', 'R'], ['W', 'R', 'G'], ['Y', 'B', 'R'], ['R', 'W', 'B'], ['O', 'W', 'B'], ['B', 'Y', 'O'], ['G', 'Y', 'O']|['L inverse', 'L', 'D inverse', 'B']|['B inverse', 'D']|
['W', 'O', 'G'], ['Y', 'G', 'R'], ['W', 'R', 'G'], ['Y', 'B', 'R'], ['G', 'Y', 'O'], ['B', 'Y', 'O'], ['O', 'W', 'B'], ['R', 'W', 'B']|['L inverse', 'L', 'D inverse', 'B inverse']|['B', 'D']|
['G', 'W', 'O'], ['B', 'O', 'Y'], ['R', 'Y', 'G'], ['O', 'Y', 'G'], ['G', 'W', 'R'], ['B', 'O', 'W'], ['W', 'R', 'B'], ['Y', 'R', 'B']|['L inverse', 'L', 'F', 'L']|['L inverse', 'F inverse']|
['B', 'O', 'W'], ['G', 'W', 'R'], ['R', 'Y', 'G'], ['O', 'Y', 'G'], ['B', 'O', 'Y'], ['G', 'W', 'O'], ['W', 'R', 'B'], ['Y', 'R', 'B']|['L inverse', 'L', 'F', 'L inverse']|['L', 'F inverse']|
['R', 'W', 'G'], ['O', 'W', 'G'], ['G', 'Y', 'O'], ['B', 'R', 'Y'], ['W', 'O', 'B'], ['Y', 'O', 'B'], ['G', 'Y', 'R'], ['B', 'R', 'W']|['L inverse', 'L', 'F', 'R']|['R inverse', 'F inverse']|
['R', 'W', 'G'], ['O', 'W', 'G'], ['B', 'R', 'W'], ['G', 'Y', 'R'], ['W', 'O', 'B'], ['Y', 'O', 'B'], ['B', 'R', 'Y'], ['G', 'Y', 'O']|['L inverse', 'L', 'F', 'R inverse']|['R', 'F inverse']|
['W', 'B', 'O'], ['O', 'W', 'G'], ['R', 'G', 'W'], ['O', 'Y', 'G'], ['W', 'B', 'R'], ['Y', 'O', 'B'], ['R', 'G', 'Y'], ['Y', 'R', 'B']|['L inverse', 'L', 'F', 'U']|['U inverse', 'F inverse']|
['R', 'G', 'Y'], ['O', 'W', 'G'], ['W', 'B', 'R'], ['O', 'Y', 'G'], ['R', 'G', 'W'], ['Y', 'O', 'B'], ['W', 'B', 'O'], ['Y', 'R', 'B']|['L inverse', 'L', 'F', 'U inverse']|['U', 'F inverse']|
['R', 'W', 'G'], ['Y', 'B', 'O'], ['R', 'Y', 'G'], ['O', 'G', 'W'], ['W', 'O', 'B'], ['Y', 'B', 'R'], ['W', 'R', 'B'], ['O', 'G', 'Y']|['L inverse', 'L', 'F', 'D']|['D inverse', 'F inverse']|
['R', 'W', 'G'], ['O', 'G', 'Y'], ['R', 'Y', 'G'], ['Y', 'B', 'R'], ['W', 'O', 'B'], ['O', 'G', 'W'], ['W', 'R', 'B'], ['Y', 'B', 'O']|['L inverse', 'L', 'F', 'D inverse']|['D', 'F inverse']|
['Y', 'R', 'G'], ['W', 'R', 'G'], ['Y', 'O', 'G'], ['W', 'O', 'G'], ['W', 'O', 'B'], ['Y', 'O', 'B'], ['W', 'R', 'B'], ['Y', 'R', 'B']|['L inverse', 'L', 'F', 'F']|['F inverse', 'F inverse']|
['W', 'O', 'G'], ['Y', 'O', 'G'], ['W', 'R', 'G'], ['Y', 'R', 'G'], ['W', 'O', 'B'], ['Y', 'O', 'B'], ['W', 'R', 'B'], ['Y', 'R', 'B']|['L inverse', 'L', 'F', 'F inverse']|['F', 'F inverse']|
['R', 'W', 'G'], ['O', 'W', 'G'], ['R', 'Y', 'G'], ['O', 'Y', 'G'], ['R', 'W', 'B'], ['O', 'W', 'B'], ['R', 'Y', 'B'], ['O', 'Y', 'B']|['L inverse', 'L', 'F', 'B']|['B inverse', 'F inverse']|
['R', 'W', 'G'], ['O', 'W', 'G'], ['R', 'Y', 'G'], ['O', 'Y', 'G'], ['O', 'Y', 'B'], ['R', 'Y', 'B'], ['O', 'W', 'B'], ['R', 'W', 'B']|['L inverse', 'L', 'F', 'B inverse']|['B', 'F inverse']|
['G', 'Y', 'R'], ['B', 'O', 'Y'], ['O', 'W', 'G'], ['R', 'W', 'G'], ['G', 'Y', 'O'], ['B', 'O', 'W'], ['W', 'R', 'B'], ['Y', 'R', 'B']|['L inverse', 'L', 'F inverse', 'L']|['L inverse', 'F']|
['B', 'O', 'W'], ['G', 'Y', 'O'], ['O', 'W', 'G'], ['R', 'W', 'G'], ['B', 'O', 'Y'], ['G', 'Y', 'R'], ['W', 'R', 'B'], ['Y', 'R', 'B']|['L inverse', 'L', 'F inverse', 'L inverse']|['L', 'F']|
['O', 'Y', 'G'], ['R', 'Y', 'G'], ['G', 'W', 'R'], ['B', 'R', 'Y'], ['W', 'O', 'B'], ['Y', 'O', 'B'], ['G', 'W', 'O'], ['B', 'R', 'W']|['L inverse', 'L', 'F inverse', 'R']|['R inverse', 'F']|
['O', 'Y', 'G'], ['R', 'Y', 'G'], ['B', 'R', 'W'], ['G', 'W', 'O'], ['W', 'O', 'B'], ['Y', 'O', 'B'], ['B', 'R', 'Y'], ['G', 'W', 'R']|['L inverse', 'L', 'F inverse', 'R inverse']|['R', 'F']|
['W', 'B', 'O'], ['R', 'Y', 'G'], ['O', 'G', 'Y'], ['R', 'W', 'G'], ['W', 'B', 'R'], ['Y', 'O', 'B'], ['O', 'G', 'W'], ['Y', 'R', 'B']|['L inverse', 'L', 'F inverse', 'U']|['U inverse', 'F']|
['O', 'G', 'W'], ['R', 'Y', 'G'], ['W', 'B', 'R'], ['R', 'W', 'G'], ['O', 'G', 'Y'], ['Y', 'O', 'B'], ['W', 'B', 'O'], ['Y', 'R', 'B']|['L inverse', 'L', 'F inverse', 'U inverse']|['U', 'F']|
['O', 'Y', 'G'], ['Y', 'B', 'O'], ['O', 'W', 'G'], ['R', 'G', 'Y'], ['W', 'O', 'B'], ['Y', 'B', 'R'], ['W', 'R', 'B'], ['R', 'G', 'W']|['L inverse', 'L', 'F inverse', 'D']|['D inverse', 'F']|
['O', 'Y', 'G'], ['R', 'G', 'W'], ['O', 'W', 'G'], ['Y', 'B', 'R'], ['W', 'O', 'B'], ['R', 'G', 'Y'], ['W', 'R', 'B'], ['Y', 'B', 'O']|['L inverse', 'L', 'F inverse', 'D inverse']|['D', 'F']|
['W', 'O', 'G'], ['Y', 'O', 'G'], ['W', 'R', 'G'], ['Y', 'R', 'G'], ['W', 'O', 'B'], ['Y', 'O', 'B'], ['W', 'R', 'B'], ['Y', 'R', 'B']|['L inverse', 'L', 'F inverse', 'F']|['F inverse', 'F']|
['Y', 'R', 'G'], ['W', 'R', 'G'], ['Y', 'O', 'G'], ['W', 'O', 'G'], ['W', 'O', 'B'], ['Y', 'O', 'B'], ['W', 'R', 'B'], ['Y', 'R', 'B']|['L inverse', 'L', 'F inverse', 'F inverse']|['F', 'F']|
['O', 'Y', 'G'], ['R', 'Y', 'G'], ['O', 'W', 'G'], ['R', 'W', 'G'], ['R', 'W', 'B'], ['O', 'W', 'B'], ['R', 'Y', 'B'], ['O', 'Y', 'B']|['L inverse', 'L', 'F inverse', 'B']|['B inverse', 'F']|
['O', 'Y', 'G'], ['R', 'Y', 'G'], ['O', 'W', 'G'], ['R', 'W', 'G'], ['O', 'Y', 'B'], ['R', 'Y', 'B'], ['O', 'W', 'B'], ['R', 'W', 'B']|['L inverse', 'L', 'F inverse', 'B inverse']|['B', 'F']|
['G', 'O', 'Y'], ['B', 'W', 'O'], ['W', 'R', 'G'], ['Y', 'R', 'G'], ['G', 'O', 'W'], ['B', 'W', 'R'], ['R', 'Y', 'B'], ['O', 'Y', 'B']|['L inverse', 'L', 'B', 'L']|['L inverse', 'B inverse']|
['B', 'W', 'R'], ['G', 'O', 'W'], ['W', 'R', 'G'], ['Y', 'R', 'G'], ['B', 'W', 'O'], ['G', 'O', 'Y'], ['R', 'Y', 'B'], ['O', 'Y', 'B']|['L inverse', 'L', 'B', 'L inverse']|['L', 'B inverse']|
['W', 'O', 'G'], ['Y', 'O', 'G'], ['G', 'R', 'Y'], ['B', 'Y', 'O'], ['R', 'W', 'B'], ['O', 'W', 'B'], ['G', 'R', 'W'], ['B', 'Y', 'R']|['L inverse', 'L', 'B', 'R']|['R inverse', 'B inverse']|
['W', 'O', 'G'], ['Y', 'O', 'G'], ['B', 'Y', 'R'], ['G', 'R', 'W'], ['R', 'W', 'B'], ['O', 'W', 'B'], ['B', 'Y', 'O'], ['G', 'R', 'Y']|['L inverse', 'L', 'B', 'R inverse']|['R', 'B inverse']|
['R', 'B', 'W'], ['Y', 'O', 'G'], ['W', 'G', 'O'], ['Y', 'R', 'G'], ['R', 'B', 'Y'], ['O', 'W', 'B'], ['W', 'G', 'R'], ['O', 'Y', 'B']|['L inverse', 'L', 'B', 'U']|['U inverse', 'B inverse']|
['W', 'G', 'R'], ['Y', 'O', 'G'], ['R', 'B', 'Y'], ['Y', 'R', 'G'], ['W', 'G', 'O'], ['O', 'W', 'B'], ['R', 'B', 'W'], ['O', 'Y', 'B']|['L inverse', 'L', 'B', 'U inverse']|['U', 'B inverse']|
['W', 'O', 'G'], ['O', 'B', 'W'], ['W', 'R', 'G'], ['Y', 'G', 'O'], ['R', 'W', 'B'], ['O', 'B', 'Y'], ['R', 'Y', 'B'], ['Y', 'G', 'R']|['L inverse', 'L', 'B', 'D']|['D inverse', 'B inverse']|
['W', 'O', 'G'], ['Y', 'G', 'R'], ['W', 'R', 'G'], ['O', 'B', 'Y'], ['R', 'W', 'B'], ['Y', 'G', 'O'], ['R', 'Y', 'B'], ['O', 'B', 'W']|['L inverse', 'L', 'B', 'D inverse']|['D', 'B inverse']|
['R', 'W', 'G'], ['O', 'W', 'G'], ['R', 'Y', 'G'], ['O', 'Y', 'G'], ['R', 'W', 'B'], ['O', 'W', 'B'], ['R', 'Y', 'B'], ['O', 'Y', 'B']|['L inverse', 'L', 'B', 'F']|['F inverse', 'B inverse']|
['O', 'Y', 'G'], ['R', 'Y', 'G'], ['O', 'W', 'G'], ['R', 'W', 'G'], ['R', 'W', 'B'], ['O', 'W', 'B'], ['R', 'Y', 'B'], ['O', 'Y', 'B']|['L inverse', 'L', 'B', 'F inverse']|['F', 'B inverse']|
['W', 'O', 'G'], ['Y', 'O', 'G'], ['W', 'R', 'G'], ['Y', 'R', 'G'], ['Y', 'R', 'B'], ['W', 'R', 'B'], ['Y', 'O', 'B'], ['W', 'O', 'B']|['L inverse', 'L', 'B', 'B']|['B inverse', 'B inverse']|
['W', 'O', 'G'], ['Y', 'O', 'G'], ['W', 'R', 'G'], ['Y', 'R', 'G'], ['W', 'O', 'B'], ['Y', 'O', 'B'], ['W', 'R', 'B'], ['Y', 'R', 'B']|['L inverse', 'L', 'B', 'B inverse']|['B', 'B inverse']|
['G', 'O', 'Y'], ['B', 'Y', 'R'], ['W', 'R', 'G'], ['Y', 'R', 'G'], ['G', 'O', 'W'], ['B', 'Y', 'O'], ['O', 'W', 'B'], ['R', 'W', 'B']|['L inverse', 'L', 'B inverse', 'L']|['L inverse', 'B']|
['B', 'Y', 'O'], ['G', 'O', 'W'], ['W', 'R', 'G'], ['Y', 'R', 'G'], ['B', 'Y', 'R'], ['G', 'O', 'Y'], ['O', 'W', 'B'], ['R', 'W', 'B']|['L inverse', 'L', 'B inverse', 'L inverse']|['L', 'B']|
['W', 'O', 'G'], ['Y', 'O', 'G'], ['G', 'R', 'Y'], ['B', 'W', 'R'], ['O', 'Y', 'B'], ['R', 'Y', 'B'], ['G', 'R', 'W'], ['B', 'W', 'O']|['L inverse', 'L', 'B inverse', 'R']|['R inverse', 'B']|
['W', 'O', 'G'], ['Y', 'O', 'G'], ['B', 'W', 'O'], ['G', 'R', 'W'], ['O', 'Y', 'B'], ['R', 'Y', 'B'], ['B', 'W', 'R'], ['G', 'R', 'Y']|['L inverse', 'L', 'B inverse', 'R inverse']|['R', 'B']|
['O', 'B', 'Y'], ['Y', 'O', 'G'], ['W', 'G', 'O'], ['Y', 'R', 'G'], ['O', 'B', 'W'], ['R', 'Y', 'B'], ['W', 'G', 'R'], ['R', 'W', 'B']|['L inverse', 'L', 'B inverse', 'U']|['U inverse', 'B']|
['W', 'G', 'R'], ['Y', 'O', 'G'], ['O', 'B', 'W'], ['Y', 'R', 'G'], ['W', 'G', 'O'], ['R', 'Y', 'B'], ['O', 'B', 'Y'], ['R', 'W', 'B']|['L inverse', 'L', 'B inverse', 'U inverse']|['U', 'B']|
['W', 'O', 'G'], ['R', 'B', 'Y'], ['W', 'R', 'G'], ['Y', 'G', 'O'], ['O', 'Y', 'B'], ['R', 'B', 'W'], ['O', 'W', 'B'], ['Y', 'G', 'R']|['L inverse', 'L', 'B inverse', 'D']|['D inverse', 'B']|
['W', 'O', 'G'], ['Y', 'G', 'R'], ['W', 'R', 'G'], ['R', 'B', 'W'], ['O', 'Y', 'B'], ['Y', 'G', 'O'], ['O', 'W', 'B'], ['R', 'B', 'Y']|['L inverse', 'L', 'B inverse', 'D inverse']|['D', 'B']|
['R', 'W', 'G'], ['O', 'W', 'G'], ['R', 'Y', 'G'], ['O', 'Y', 'G'], ['O', 'Y', 'B'], ['R', 'Y', 'B'], ['O', 'W', 'B'], ['R', 'W', 'B']|['L inverse', 'L', 'B inverse', 'F']|['F inverse', 'B']|
['O', 'Y', 'G'], ['R', 'Y', 'G'], ['O', 'W', 'G'], ['R', 'W', 'G'], ['O', 'Y', 'B'], ['R', 'Y', 'B'], ['O', 'W', 'B'], ['R', 'W', 'B']|['L inverse', 'L', 'B inverse', 'F inverse']|['F', 'B']|
['W', 'O', 'G'], ['Y', 'O', 'G'], ['W', 'R', 'G'], ['Y', 'R', 'G'], ['W', 'O', 'B'], ['Y', 'O', 'B'], ['W', 'R', 'B'], ['Y', 'R', 'B']|['L inverse', 'L', 'B inverse', 'B']|['B inverse', 'B']|
['W', 'O', 'G'], ['Y', 'O', 'G'], ['W', 'R', 'G'], ['Y', 'R', 'G'], ['Y', 'R', 'B'], ['W', 'R', 'B'], ['Y', 'O', 'B'], ['W', 'O', 'B']|['L inverse', 'L', 'B inverse', 'B inverse']|['B', 'B']|
['W', 'O', 'G'], ['Y', 'O', 'G'], ['W', 'R', 'G'], ['Y', 'R', 'G'], ['W', 'O', 'B'], ['Y', 'O', 'B'], ['W', 'R', 'B'], ['Y', 'R', 'B']|['L inverse', 'L inverse', 'L', 'L']|['L inverse', 'L']|
['Y', 'O', 'B'], ['W', 'O', 'B'], ['W', 'R', 'G'], ['Y', 'R', 'G'], ['Y', 'O', 'G'], ['W', 'O', 'G'], ['W', 'R', 'B'], ['Y', 'R', 'B']|['L inverse', 'L inverse', 'L', 'L inverse']|['L', 'L']|
['B', 'O', 'W'], ['G', 'O', 'W'], ['G', 'R', 'Y'], ['B', 'R', 'Y'], ['B', 'O', 'Y'], ['G', 'O', 'Y'], ['G', 'R', 'W'], ['B', 'R', 'W']|['L inverse', 'L inverse', 'L', 'R']|['R inverse', 'L']|
['B', 'O', 'W'], ['G', 'O', 'W'], ['B', 'R', 'W'], ['G', 'R', 'W'], ['B', 'O', 'Y'], ['G', 'O', 'Y'], ['B', 'R', 'Y'], ['G', 'R', 'Y']|['L inverse', 'L inverse', 'L', 'R inverse']|['R', 'L']|
['B', 'Y', 'O'], ['G', 'O', 'W'], ['B', 'W', 'O'], ['Y', 'R', 'G'], ['W', 'B', 'R'], ['G', 'O', 'Y'], ['W', 'G', 'R'], ['Y', 'R', 'B']|['L inverse', 'L inverse', 'L', 'U']|['U inverse', 'L']|
['W', 'G', 'R'], ['G', 'O', 'W'], ['W', 'B', 'R'], ['Y', 'R', 'G'], ['B', 'W', 'O'], ['G', 'O', 'Y'], ['B', 'Y', 'O'], ['Y', 'R', 'B']|['L inverse', 'L inverse', 'L', 'U inverse']|['U', 'L']|
['B', 'O', 'W'], ['G', 'Y', 'O'], ['W', 'R', 'G'], ['G', 'W', 'O'], ['B', 'O', 'Y'], ['Y', 'B', 'R'], ['W', 'R', 'B'], ['Y', 'G', 'R']|['L inverse', 'L inverse', 'L', 'D']|['D inverse', 'L']|
['B', 'O', 'W'], ['Y', 'G', 'R'], ['W', 'R', 'G'], ['Y', 'B', 'R'], ['B', 'O', 'Y'], ['G', 'W', 'O'], ['W', 'R', 'B'], ['G', 'Y', 'O']|['L inverse', 'L inverse', 'L', 'D inverse']|['D', 'L']|
['R', 'W', 'G'], ['O', 'B', 'W'], ['R', 'Y', 'G'], ['O', 'G', 'W'], ['B', 'O', 'Y'], ['G', 'O', 'Y'], ['W', 'R', 'B'], ['Y', 'R', 'B']|['L inverse', 'L inverse', 'L', 'F']|['F inverse', 'L']|
['O', 'G', 'W'], ['R', 'Y', 'G'], ['O', 'B', 'W'], ['R', 'W', 'G'], ['B', 'O', 'Y'], ['G', 'O', 'Y'], ['W', 'R', 'B'], ['Y', 'R', 'B']|['L inverse', 'L inverse', 'L', 'F inverse']|['F', 'L']|
['B', 'O', 'W'], ['G', 'O', 'W'], ['W', 'R', 'G'], ['Y', 'R', 'G'], ['R', 'W', 'B'], ['O', 'B', 'Y'], ['R', 'Y', 'B'], ['O', 'G', 'Y']|['L inverse', 'L inverse', 'L', 'B']|['B inverse', 'L']|
['B', 'O', 'W'], ['G', 'O', 'W'], ['W', 'R', 'G'], ['Y', 'R', 'G'], ['O', 'G', 'Y'], ['R', 'Y', 'B'], ['O', 'B', 'Y'], ['R', 'W', 'B']|['L inverse', 'L inverse', 'L', 'B inverse']|['B', 'L']|
['Y', 'O', 'B'], ['W', 'O', 'B'], ['W', 'R', 'G'], ['Y', 'R', 'G'], ['Y', 'O', 'G'], ['W', 'O', 'G'], ['W', 'R', 'B'], ['Y', 'R', 'B']|['L inverse', 'L inverse', 'L inverse', 'L']|['L inverse', 'L inverse']|
['W', 'O', 'G'], ['Y', 'O', 'G'], ['W', 'R', 'G'], ['Y', 'R', 'G'], ['W', 'O', 'B'], ['Y', 'O', 'B'], ['W', 'R', 'B'], ['Y', 'R', 'B']|['L inverse', 'L inverse', 'L inverse', 'L inverse']|['L', 'L', 'L', 'L']|
['G', 'O', 'Y'], ['B', 'O', 'Y'], ['G', 'R', 'Y'], ['B', 'R', 'Y'], ['G', 'O', 'W'], ['B', 'O', 'W'], ['G', 'R', 'W'], ['B', 'R', 'W']|['L inverse', 'L inverse', 'L inverse', 'R']|['R inverse', 'L', 'L', 'L']|
['G', 'O', 'Y'], ['B', 'O', 'Y'], ['B', 'R', 'W'], ['G', 'R', 'W'], ['G', 'O', 'W'], ['B', 'O', 'W'], ['B', 'R', 'Y'], ['G', 'R', 'Y']|['L inverse', 'L inverse', 'L inverse', 'R inverse']|['R', 'L', 'L', 'L']|
['G', 'W', 'O'], ['B', 'O', 'Y'], ['G', 'Y', 'O'], ['Y', 'R', 'G'], ['W', 'B', 'R'], ['B', 'O', 'W'], ['W', 'G', 'R'], ['Y', 'R', 'B']|['L inverse', 'L inverse', 'L inverse', 'U']|['U inverse', 'L', 'L', 'L']|
['W', 'G', 'R'], ['B', 'O', 'Y'], ['W', 'B', 'R'], ['Y', 'R', 'G'], ['G', 'Y', 'O'], ['B', 'O', 'W'], ['G', 'W', 'O'], ['Y', 'R', 'B']|['L inverse', 'L inverse', 'L inverse', 'U inverse']|['U', 'L', 'L', 'L']|
['G', 'O', 'Y'], ['B', 'W', 'O'], ['W', 'R', 'G'], ['B', 'Y', 'O'], ['G', 'O', 'W'], ['Y', 'B', 'R'], ['W', 'R', 'B'], ['Y', 'G', 'R']|['L inverse', 'L inverse', 'L inverse', 'D']|['D inverse', 'L', 'L', 'L']|
['G', 'O', 'Y'], ['Y', 'G', 'R'], ['W', 'R', 'G'], ['Y', 'B', 'R'], ['G', 'O', 'W'], ['B', 'Y', 'O'], ['W', 'R', 'B'], ['B', 'W', 'O']|['L inverse', 'L inverse', 'L inverse', 'D inverse']|['D', 'L', 'L', 'L']|
['R', 'W', 'G'], ['O', 'G', 'Y'], ['R', 'Y', 'G'], ['O', 'B', 'Y'], ['G', 'O', 'W'], ['B', 'O', 'W'], ['W', 'R', 'B'], ['Y', 'R', 'B']|['L inverse', 'L inverse', 'L inverse', 'F']|['F inverse', 'L', 'L', 'L']|
['O', 'B', 'Y'], ['R', 'Y', 'G'], ['O', 'G', 'Y'], ['R', 'W', 'G'], ['G', 'O', 'W'], ['B', 'O', 'W'], ['W', 'R', 'B'], ['Y', 'R', 'B']|['L inverse', 'L inverse', 'L inverse', 'F inverse']|['F', 'L', 'L', 'L']|
['G', 'O', 'Y'], ['B', 'O', 'Y'], ['W', 'R', 'G'], ['Y', 'R', 'G'], ['R', 'W', 'B'], ['O', 'G', 'W'], ['R', 'Y', 'B'], ['O', 'B', 'W']|['L inverse', 'L inverse', 'L inverse', 'B']|['B inverse', 'L', 'L', 'L']|
['G', 'O', 'Y'], ['B', 'O', 'Y'], ['W', 'R', 'G'], ['Y', 'R', 'G'], ['O', 'B', 'W'], ['R', 'Y', 'B'], ['O', 'G', 'W'], ['R', 'W', 'B']|['L inverse', 'L inverse', 'L inverse', 'B inverse']|['B', 'L', 'L', 'L']|
['B', 'O', 'W'], ['G', 'O', 'W'], ['G', 'R', 'Y'], ['B', 'R', 'Y'], ['B', 'O', 'Y'], ['G', 'O', 'Y'], ['G', 'R', 'W'], ['B', 'R', 'W']|['L inverse', 'L inverse', 'R', 'L']|['R inverse', 'L']|
['G', 'O', 'Y'], ['B', 'O', 'Y'], ['G', 'R', 'Y'], ['B', 'R', 'Y'], ['G', 'O', 'W'], ['B', 'O', 'W'], ['G', 'R', 'W'], ['B', 'R', 'W']|['L inverse', 'L inverse', 'R', 'L inverse']|['L', 'L', 'L', 'R inverse']|
['Y', 'O', 'B'], ['W', 'O', 'B'], ['Y', 'R', 'B'], ['W', 'R', 'B'], ['Y', 'O', 'G'], ['W', 'O', 'G'], ['Y', 'R', 'G'], ['W', 'R', 'G']|['L inverse', 'L inverse', 'R', 'R']|['R inverse', 'R inverse', 'L', 'L']|
['Y', 'O', 'B'], ['W', 'O', 'B'], ['W', 'R', 'G'], ['Y', 'R', 'G'], ['Y', 'O', 'G'], ['W', 'O', 'G'], ['W', 'R', 'B'], ['Y', 'R', 'B']|['L inverse', 'L inverse', 'R', 'R inverse']|['L', 'L']|
['Y', 'G', 'O'], ['W', 'O', 'B'], ['Y', 'B', 'O'], ['B', 'R', 'Y'], ['G', 'W', 'R'], ['W', 'O', 'G'], ['G', 'Y', 'R'], ['B', 'R', 'W']|['L inverse', 'L inverse', 'R', 'U']|['U inverse', 'R inverse', 'L', 'L']|
['G', 'Y', 'R'], ['W', 'O', 'B'], ['G', 'W', 'R'], ['B', 'R', 'Y'], ['Y', 'B', 'O'], ['W', 'O', 'G'], ['Y', 'G', 'O'], ['B', 'R', 'W']|['L inverse', 'L inverse', 'R', 'U inverse']|['U', 'R inverse', 'L', 'L']|
['Y', 'O', 'B'], ['W', 'G', 'O'], ['G', 'R', 'Y'], ['W', 'B', 'O'], ['Y', 'O', 'G'], ['B', 'W', 'R'], ['G', 'R', 'W'], ['B', 'Y', 'R']|['L inverse', 'L inverse', 'R', 'D']|['D inverse', 'R inverse', 'L', 'L']|
['Y', 'O', 'B'], ['B', 'Y', 'R'], ['G', 'R', 'Y'], ['B', 'W', 'R'], ['Y', 'O', 'G'], ['W', 'B', 'O'], ['G', 'R', 'W'], ['W', 'G', 'O']|['L inverse', 'L inverse', 'R', 'D inverse']|['D', 'R inverse', 'L', 'L']|
